user_id,sex,bdate,city
53110934,1,,Москва
53297374,2,,Unknown
53306812,1,,Ростов-на-Дону
53536471,1,,Москва
53618179,1,25.6,Воронеж
53689589,1,19.10.1991,Москва
53900614,2,2.4,Unknown
54158905,2,,Unknown
54159034,1,,Unknown
54269026,1,4.7,Unknown
54343489,2,25.6,Казань
54428763,1,26.12,Красноярск
54852037,1,29.5,Одесса
54864662,2,26.7,Санкт-Петербург
54894024,1,1.11.1996,Екатеринбург
54954921,1,16.7,Сызрань
55013797,2,2.12,Екатеринбург
55250820,1,18.3,Омск
55269418,1,,Москва
55518106,2,,Unknown
55558793,1,11.12.1974,Дубровка
55623370,1,8.12.1988,Екатеринбург
55673768,1,15.2.1988,Йошкар-Ола
55701369,1,,Санкт-Петербург
55745011,2,19.4.1972,Рига
55806977,2,,Таганрог
55843186,2,,Одесса
55856433,2,27.3,Стерлитамак
56023359,1,21.5,Unknown
56030082,2,,Красноярск
56362391,1,,Unknown
56496764,1,16.3,Мурманск
56519318,2,27.9.1977,Киров
56614288,1,16.12,Кириши
56786816,2,,Unknown
56855925,2,28.9,Москва
56874557,1,25.9,Калининград
56901685,1,24.2,Череповец
56903295,1,7.10,Омск
57012233,1,,Липецк
57081424,1,25.11.1990,Калтан
57195707,2,,Иркутск
57303303,2,28.2,Львов
57368651,1,31.3,Ростов-на-Дону
57397624,2,1.4,Москва
57487098,2,23.12.1986,Unknown
57550776,1,26.1,Казань
57807080,2,9.4,Москва
58135999,2,2.9.1972,Girona / Gerona
58505986,2,6.5.1968,Санкт-Петербург
58562893,2,24.2,Unknown
58586832,2,,Unknown
58780121,2,5.2,Earth
58801970,1,,Красноярск
58852986,2,,Москва
59029091,2,,Unknown
59053220,1,,Unknown
59222893,2,16.10,Unknown
59283215,1,,Москва
59358466,2,31.3.1982,Москва
59392998,1,3.6,Новосибирск
59517142,1,,Санкт-Петербург
59561940,1,17.6,Череповец
59598322,1,,Лянтор
59635802,2,,Copenhagen
59687796,1,30.6,Петрозаводск
60155867,2,,Луга
60194443,1,,Unknown
60237275,2,,Unknown
60370368,2,12.6.1986,Красноярск
60463552,1,1.1,Кисловодск
60509099,2,21.4.1993,Хабаровск
60609297,1,,Тула
60834983,2,,Unknown
60899790,1,15.4.1986,Когалым
60974883,1,,Магнитогорск
60985940,1,7.9.1980,Москва
61102314,1,14.3,Unknown
61153116,2,,Papeete
61271034,1,27.7,Казань
61413232,1,,Unknown
61580108,2,16.5.1981,Краснодар
61651779,1,1.7.2007,Киев
61666085,2,,Рязань
61737501,2,14.1,Санкт-Петербург
61796181,1,29.4.1983,Ялта
61883251,1,5.6,Москва
62116936,1,,Шымкент
62169933,1,,Unknown
62211128,2,14.2,Санкт-Петербург
62576481,2,,Казань
62665678,1,,Oslo
62680017,1,,Москва
62709226,1,,Ingolstadt
62733836,1,,Санкт-Петербург
62804010,1,21.5.1982,Тюмень
62810729,1,27.8,Unknown
62857593,1,,Екатеринбург
63087628,1,22.9,Unknown
63143924,1,,Unknown
63184924,1,,Уфа
63523036,1,15.10,Приозерск
63525804,2,,Unknown
63536763,1,,Москва
63600030,2,5.4,Unknown
63732811,2,,Краснодар
63830837,2,16.8.1972,Сочи
63865773,2,20.2,Шебекино
63912760,1,30.11,Пермь
63985430,2,14.6.1988,Unknown
64212236,1,12.6.1975,Осинники
64247948,2,7.4,Жешарт
64336117,2,29.1,Воронеж
64421789,1,10.3.1976,Обнинск
64472473,2,25.5,Екатеринбург
64618779,1,17.7,Иваново
64687863,1,26.5,Ростов-на-Дону
64720630,1,,Москва
64768603,1,5.7,Владивосток
65107140,1,,Москва
66023753,1,29.6,Харьков
66058214,2,,Урюпинск
66681911,1,23.11,Unknown
66726920,2,,Кишинев
66956702,1,5.1,Новочеркасск
67091203,1,,Unknown
67101376,1,,Иркутск
67454928,1,21.2,Санкт-Петербург
67462029,1,4.4,Мурманск
67683914,2,4.11.1966,Краснодар
67843232,1,3.3,Челябинск
67973152,2,,Пушкин
68117582,2,29.4,Санкт-Петербург
68147055,2,2.5.1974,Киев
68299520,1,24.12,Улан-Удэ
68538315,2,4.11.1982,Нижний Тагил
68681685,1,,Днепр (Днепропетровск)
68785803,2,30.12,Москва
68918848,1,29.8,Unknown
69027251,1,,Москва
69333562,1,,Unknown
69584394,2,7.7,Санкт-Петербург
69599536,1,4.1.1979,Белово
69749890,1,10.7,Unknown
69779272,1,,Нижнекамск
70123079,1,2.6.1980,Екатеринбург
70219776,1,12.9,Самара
70738902,1,,Новосибирск
70920344,1,,Москва
71361936,1,6.7,Unknown
71516551,2,19.9.1986,Unknown
71858726,1,,Екатеринбург
72213884,1,,Новосибирск
72297263,1,5.6,Москва
72449939,1,,Днепр (Днепропетровск)
72642078,1,,Thessaloniki
73404838,1,15.2,Гремячинск
73458941,1,25.3.1972,Нижний Новгород
73556335,1,,Unknown
73567476,2,29.9.1979,Измаил
73683259,2,,Харьков
73697161,1,14.6.1968,Уфа
73843930,2,,Алматы
74019416,1,,Енисейск
74414768,1,26.7,Unknown
74417679,1,1.6.1965,Unknown
74492827,1,24.11.1979,Базарный Карабулак
74901015,1,12.9,Unknown
75105213,2,29.7,Обнинск
75325805,1,,Unknown
75477547,1,21.11,Unknown
75548403,2,16.12,Санкт-Петербург
75906930,1,9.3,Пермь
76016767,2,18.11.1986,Санкт-Петербург
76700477,1,21.9,Салават
77396600,1,17.9,Valencia
77520138,1,18.2,Барнаул
77735261,1,12.6.1967,Междуреченск
78066084,2,13.7.1990,Кинешма
78088182,1,,Екатеринбург
78297599,1,11.12,Иркутск
78338577,1,18.12,Пермь
78376096,1,19.12.1988,Екатеринбург
78554151,1,,Скадовск
78762784,1,8.12,Симферополь
78826561,1,22.12,Москва
78847804,1,8.3,Melbourne
79122614,1,,Елабуга
79168284,2,15.4.1974,Санкт-Петербург
79665896,2,4.11,Екатеринбург
79675576,2,,Москва
79749645,1,18.2,Волжский
79798200,1,31.5,Киев
79837868,1,8.4,Севастополь
79894486,2,,Кириши
79903888,1,,Тверь
80368490,1,,Unknown
80936389,2,4.5,Москва
81073123,1,8.4.1971,Imatra
81555396,2,29.1.1996,Unknown
81560931,2,27.6,Актобе
81796274,1,19.12,Таллин
82195312,1,16.2,Москва
82196429,2,,Лыткарино
82306371,1,24.11,Санкт-Петербург
82345862,1,3.10.1962,Manresa
82471804,1,,Санкт-Петербург
82482370,2,,Самара
82540108,1,21.11,Омск
82589856,1,27.1,Сочи
82707373,2,,Екатеринбург
83415365,1,4.5,Владивосток
83438384,2,20.12,Гомель
83749108,2,23.5,Unknown
84144087,2,21.2,Москва
84157077,2,14.4.1990,Ульяновск
84212996,2,,Одесса
84391160,2,,Unknown
84462725,1,7.9,Красавино
84826175,1,,Абакан
84867688,1,,Unknown
85102835,1,,Новосибирск
85150963,2,,Unknown
85198773,1,,Черкесск
85304275,2,13.11.1993,Екатеринбург
85406326,2,,Рязань
85497501,2,9.5.1990,Первомайск
85807842,1,29.8.1986,Unknown
85811995,2,,Пенза
86268338,1,27.12.1965,Санкт-Петербург
86648146,2,9.9,Новосибирск
86914968,2,,Краснодар
87172454,2,,Волгоград
87179116,1,7.3,Unknown
87643428,1,,Сочи
87646733,1,,Уфа
87836848,2,9.11.1993,Unknown
87844725,1,,Москва
87858045,2,7.2,Челябинск
88035237,2,15.10,Одинцово
88174698,1,16.9.1994,Unknown
88314555,1,19.5,Энгельс
88397118,1,10.2.1975,Новосибирск
88456951,2,2.5,Чебоксары
88660407,2,,Челябинск
89072025,1,23.7,Апрелевка
89212536,1,8.1,Ярославль
89483857,1,,Краснохолмский
89560694,1,26.7,Новотроицк
89580248,2,19.6,Краснодар
89913791,1,1.5,Воронеж
90141652,2,,Москва
90367519,1,28.5,Сыктывкар
90534680,1,20.8,Балтийск
90787373,2,30.7.1987,Unknown
91054788,2,,Unknown
91628951,1,,Краснодар
91673229,2,7.3.1987,Нижний Новгород
91842404,1,26.12,Athlone
92173091,1,2.6,Куйбышев
92322270,1,,Москва
92584689,1,,Санкт-Петербург
92735514,1,,Белгород
92825850,1,27.9.1996,Unknown
93273912,1,8.6.1984,Калининград
93278840,1,20.1.1983,Анапа
93382591,2,,Грайворон
93419841,1,19.5,Усть-Илимск
93522425,1,25.7.1987,Уфа
93832431,1,6.8.1961,Santander
93883424,2,,Курск
94021723,2,28.9.1975,Архангельск
94368185,1,9.9,Воронеж
94444449,1,25.8,Ивье
94784179,2,,Сухой Лог
94824402,2,,Сочи
95045213,2,4.5.1980,Санкт-Петербург
95083381,2,22.3.1976,Unknown
95089575,1,20.2,Unknown
95619545,1,,Unknown
95789051,2,,Unknown
95814921,2,10.8.1981,Краснодар
96024625,2,11.3,Unknown
96046346,1,13.1,Санкт-Петербург
96121651,1,,Курск
96236534,1,5.9.1971,Рыбинск
96417229,1,11.9,Unknown
96518093,2,,Москва
96811390,1,20.1.1959,Новосибирск
96989088,2,23.4,Unknown
97127662,1,,Северодвинск
97134973,1,2.5.1989,Новосибирск
97922337,1,14.11.1968,Калининград
97977144,1,24.9,Unknown
98014087,1,,Unknown
98056527,1,,Королёв
98266581,2,,Unknown
98294817,2,22.12,Тольятти
98602947,2,,Berlin
98806049,2,,Усть-Каменогорск
98861011,2,,Москва
99681108,1,4.8.1962,Омск
99716336,1,19.8,Madrid
99984658,2,16.10.1990,Павлодар
100186755,2,29.3.1976,Тюмень
100593082,1,9.2,Мукачево
100977145,2,,Воронеж
101067527,2,,Москва
101275632,1,,Феодосия
101524602,1,28.10,Севастополь
101749985,2,12.9,Трехгорный
102500326,2,,Вологда
103312302,1,,Unknown
103672110,1,14.9,Екатеринбург
103870343,2,27.12,Пласт
104345625,2,5.4,Москва
104620212,1,,Бердск
104817029,1,27.11.1991,Ubud
105144441,2,2.2,Феодосия
105362763,1,7.7.1975,Unknown
105648877,1,,Кемерово
106204108,2,8.6,Набережные Челны
106310401,1,,Солнечногорск
106656878,2,,Unknown
107157626,1,12.2,Unknown
107309189,1,29.5,Давлеткулово 1-е
107550652,2,,Ижевск
107552009,1,,Unknown
107653616,2,4.1,Unknown
107950095,1,9.6.1915,Екатеринбург
108328350,1,,Шебекино
108687697,1,22.1,Минск
108701474,1,30.3.1992,Москва
109356721,1,,Москва
109487881,2,6.4,Харьков
110099548,2,,Unknown
110329508,2,6.7.1995,Донецк
110853490,1,4.12,Томск
111169447,1,30.3,Самара
111173086,1,4.1.1965,Алматы
111377511,2,,Котлас
111455441,1,,Волгоград
111608130,2,,Мегион
111648016,1,19.3.1991,Ростов-на-Дону
112039992,1,24.11.1980,Unknown
112091908,1,,Санкт-Петербург
112139500,1,21.5,Москва
113524812,2,,Сочи
113674514,1,,Саяногорск
113978275,2,,Гомель
114502482,1,7.10,Санкт-Петербург
115011683,2,,Казань
115836320,1,15.2.1985,Нижний Новгород
115846002,1,17.10,Санкт-Петербург
115988909,1,8.12.1961,Пермь
116316756,1,26.5,Unknown
116863782,1,,Unknown
117135376,1,,Unknown
117160831,2,3.12,Набережные Челны
117403791,2,27.12,Новосибирск
117494316,1,1.5.1960,Кадников
117591764,2,12.8.1994,Казань
118000852,1,,Волгоград
118446797,1,19.7.1970,Тюмень
118672722,1,8.7.1987,Москва
118914997,1,,Губаха
118926944,1,30.3,Ялта
120068146,1,9.8.1988,Владикавказ
120698235,2,,Куса
120867025,1,2.5,Екатеринбург
120932146,1,,Нефтекамск
121231990,1,,Москва
121419526,1,,Первоуральск
121531374,1,,Киров
121570331,2,4.8.1991,Ставрополь
121754711,1,24.6,Оленегорск
122407933,2,,Москва
122538794,2,23.9.1984,Томск
122716025,1,3.6,Йошкар-Ола
122995974,1,1.8.1987,Калуга
123224995,1,,Unknown
123375538,2,,Unknown
123439498,2,11.8.1986,Unknown
123533139,2,,Москва
123764579,2,,Москва
124173033,1,,Астрахань
124308815,1,,Unknown
124781338,2,19.2,Москва
124799241,1,13.10,Череповец
125242313,1,26.5,Санкт-Петербург
125453385,1,22.9,Bohmte
125460169,2,,Киев
125595077,1,31.1.1970,Петрозаводск
126791682,1,8.5,Смоленск
126866194,2,9.3,Unknown
127481450,1,,Тюмень
127952650,1,18.3,Москва
128202761,1,,Seattle
128538474,1,28.1.1982,Гомель
128766353,2,18.8.1991,Киров
128888856,2,,Нетешин
128911872,2,22.5,Unknown
130334795,2,,Санкт-Петербург
130766710,1,6.11.1908,Санкт-Петербург
131645774,2,28.6.1985,Сургут
131646517,1,7.7,Ковров
131653869,1,,Unknown
131785015,1,29.8,Unknown
131802806,1,7.4.1963,Черкассы
132011874,1,30.1,Джанкой
132039408,2,,Санкт-Петербург
132209163,2,13.11.1984,Unknown
132249834,1,27.7,Октябрьский
132327609,2,26.4,Новосибирск
132377354,1,26.1.1971,Архангельск
132533103,2,8.8.1972,Воркута
132739056,1,16.5.1967,Севастополь
132767549,2,25.1,Кемерово
132779557,1,13.5,Muyinga
132789418,2,12.11.1982,Unknown
132908556,1,16.7,Киров
133035724,2,10.6.1975,Одинцово
133106103,1,13.2.1962,Северодвинск
133306155,1,2.6,Санкт-Петербург
133575926,1,23.5.1974,Unknown
133582698,2,3.1.1990,Нежин
133619275,1,19.2,Unknown
133721914,1,,Unknown
133873084,1,,Уфа
133887752,2,,Майкоп
133934568,1,4.6.1986,Екатеринбург
134063224,1,1.11,Симферополь
134067663,1,12.11,Котово
134256751,1,18.9,Кожва
134293748,1,28.11,Казань
134788313,2,5.10.1990,Шахты
134899005,1,28.1,Tulln an der Donau
134940497,2,13.12,Омутнинск
134990663,1,5.10,Белгород
135055762,1,19.4.1984,Санкт-Петербург
135628486,1,,Unknown
135810225,2,,Екатеринбург
136077790,1,,Грязи
136095813,2,,Москва
136130019,1,,Белорецк
136160436,1,14.8,Краснодар
136478775,1,,Волгоград
136625358,1,31.7.1983,Днепр (Днепропетровск)
136648392,1,10.8,Березовский
137120780,1,,Ханты-Мансийск
137250433,1,,Уфа
137256230,2,,Ульяновск
137310530,1,18.6.2008,Unknown
137325656,2,,Сочи
137488867,1,,Ногинск
137542920,2,,Курск
137554362,1,13.4,Стерлитамак
137685622,1,,Unknown
137872246,1,25.4,Красноярск
137881055,1,,Москва
137994967,2,,Улан-Удэ
138036497,1,,Омск
138191054,2,,Сафоново
138580760,1,13.12.2007,Уфа
138928080,1,28.10.1982,Ярославль
139006911,2,,Москва
139194361,2,3.6,Екатеринбург
139358180,2,,Вильнюс
139413827,1,14.1,Севастополь
139419876,1,,Белоусово
139565634,1,31.8,Архангельск
139637826,1,12.12,Unknown
139647035,1,28.8,Москва
139663304,1,26.12.1972,Тихвин
139670144,1,,Ярославль
139853933,2,,Владивосток
139967914,2,4.6.1982,Димитровград
139977125,2,31.12.1987,Краснодар
140083674,1,25.4,Одесса
140167202,2,,Казань
140204306,1,8.12,Курган
140221417,1,22.6.2008,Липецк
140276538,1,30.4,Сочи
140979841,1,15.5,Жабинка
141009126,1,25.10.1990,Нижний Новгород
141022468,1,,Unknown
141046015,1,,Джубга
141202199,2,22.4,Краснодар
141259686,1,,Кемерово
141720146,1,,Unknown
141804727,2,,Гомель
141833378,2,,Москва
141849331,1,26.3,Unknown
141934734,1,,Атырау
142056989,1,20.11,Тюмень
142271340,1,17.2,Челябинск
142441943,1,7.5.1975,Санкт-Петербург
142578392,1,27.8.1985,Москва
142633841,2,,Орехово-Зуево
142644942,1,1.3,Сызрань
142980290,1,4.12,Екатеринбург
143038666,2,,Мышкин
143177088,2,,Улан-Удэ
143400379,2,25.8,Алматы
143509739,1,,Unknown
143626789,1,22.2,Киров
143736210,1,,Unknown
143820671,2,16.6,Челябинск
143833161,2,,Первоуральск
144078868,1,6.8,Красноярск
144289435,1,26.6,Новосибирск
144394151,2,6.12,Тюмень
144424966,2,,Киев
144685170,2,28.9,Unknown
144857015,1,11.5,Москва
144981451,1,,Набережные Челны
145000733,1,10.6.1981,Россошь
145380893,1,,Самара
145444228,1,,Екатеринбург
145618350,1,,Пушкино
145696355,2,,Бобруйск
145838735,1,28.5,Москва
146007607,1,15.8,Санкт-Петербург
146222865,2,,Unknown
146228463,2,1.1,Пенза
146366002,1,18.8,Северодвинск
146410803,1,13.8.1983,Екатеринбург
